user_id,products,reviews
6002903,157,4
6004570,558,2
6007317,130,1
6007689,154,1
6007824,76,1
6009991,136,4
6014247,163,5
6016906,83,0
6017880,526,1
6018218,751,1
6018227,3074,1
6020807,530,1
6022431,288,7
6023184,95,2
6023731,48,1
6023830,1379,1
6027877,106,1
6028760,635,2
6029924,839,2
6030415,531,1
6031358,319,3
6033661,1211,3
6034589,64,1
6036985,202,2
6038853,75,1
6042839,486,1
6043148,345,8
6047098,327,1
6054182,743,4
6056405,250,1
6058912,158,5
6064440,31,2
6066958,119,2
6069054,30,1
6073482,37,2
6073713,172,1
6078115,291,1
6079311,145,3
6084463,131,1
6088713,356,1
6090031,596,6
6097603,344,2
6099015,176,1
6099418,884,11
6100611,631,1
6102890,56,3
6108979,261,12
6118089,134,1
6126142,167,1
6137510,353,10
6137759,39,1
6139684,80,1
6140486,407,1
6143162,307,37
6143702,148,0
6145910,222,4
6147347,425,2
6147652,38,1
6151137,232,2
6155115,174,2
6155461,168,4
6155594,146,1
6159082,330,1
6160720,314,1
6161808,259,1
6161842,97,3
6166629,283,1
6166827,353,1
6172007,582,4
6172864,177,1
6173450,92,1
6176892,125,1
6177261,3531,128
6181258,5043,4
6181873,213,2
6182049,334,1
6186530,182,3
6187246,100,1
6196001,133,1
6208950,139,3
6210674,208,3
6212070,250,2
6213384,111,1
6213625,39,1
6216094,256,2
6222507,120,1
6223821,46,1
6225524,10,1
6225872,29,1
6230897,80,0
6246847,113,1
6252188,564,2
6256639,224,6
6257510,105,1
6260855,143,2
6262778,76,2
6268030,423,4
6268063,364,3
6269240,420,2
6270996,90,1
6272610,402,3
6274153,168,2
6276980,182,1
6278569,119,2
6290092,76,3
6300022,83,1
6301264,316,0
6304413,107,7
6306587,271,1
6308739,312,1
6311072,155,1
6321075,12,2
6321369,40,1
6331455,453,2
6334159,79,2
6344985,151,1
6348122,78,1
6349852,281,1
6355407,204,1
6355467,705,1
6358967,374,4
6363527,380,1
6365691,941,23
6366714,45,1
6367201,290,5
6370575,354,1
6370832,267,1
6373827,241,5
6383642,96,2
6385413,444,16
6388445,125,1
6389295,191,1
6389656,22,1
6390189,68,1
6396320,307,5
6396390,366,4
6402377,250,2
6404458,147,1
6405380,56,1
6407346,97,5
6411066,116,1
6413073,140,1
6413614,346,4
6416469,118,3
6416843,80,2
6418955,476,1
6420172,298,4
6423259,170,5
6423382,27,5
6423893,103,4
6427986,298,2
6429145,163,1
6430190,323,3
6435470,65,2
6441861,990,6
6443635,495,58
6444532,82,2
6448515,374,29
6449448,325,6
6461017,349,11
6461806,165,1
6465786,31,1
6469101,414,22
6469646,157,7
6469939,95,1
6472406,181,1
6472832,99,1
6473736,208,1
6474355,61,1
6475570,502,3
6477240,172,1
6479708,180,1
6483817,508,1
6484213,173,1
6490302,363,3
6490906,265,4
6492032,157,6
6493949,2752,9
6495332,22,1
6500443,388,1
6501158,1668,2
6501385,400,11
6501687,505,1
6502848,479,29
6506531,234,2
6506791,234,1
6507084,10,1
6507386,67,1
6508425,41,1
6511821,151,1
6514198,191,2
6515209,150,1
6516933,73,1
6519028,490,2
6523703,184,1
6527149,1388,2
6528641,95,0
6529262,331,3
6532208,547,1
6535538,379,1
6536176,244,1
6536772,174,1
6538872,191,5
6539428,528,1
6540444,77,1
6541205,103,2
6543937,321,0
6544032,84,3
6545759,421,1
6554153,57,1
6554375,299,2
6555355,707,7
6556868,140,4
6556951,167,1
6559059,375,1
6560725,71,1
6560815,460,1
6562269,122,1
6564467,83,2
6564742,301,6
6565524,50,1
6565986,122,1
6568426,442,3
6572530,164,2
6577475,878,2
6581032,566,4
6582148,183,1
6587495,554,8
6590678,310,3
6591002,1381,7
6597078,60,1
6597109,5182,34
6597318,37,1
6597634,88,2
6598071,200,2
6599726,570,1
6601077,221,2
6601090,673,6
6605175,16,1
6609944,400,10
6613800,37,2
6614578,107,1
6616676,261,1
6617646,67,1
6624060,498,3
6625012,2337,1
6625332,338,1
6626676,54,1
6628057,184,1
